Commet,label
የጁቡቲ እግርኳስ ምን ያህል የወረደ እንደሆነ ከዚህ መረዳት ይቻላል,ስላቅ
ሜክሲኮ ውስጥ በማፊያዎች ታግተው ከነበሩት አሜሪካዊያን ሁለቱ ተገደሉ,ስላቅ አይደለም
ፋኖ እኮ የሚፈልገውን እንኳን በወጉ ጥርት አድርጎ ማስረዳት አልቻለም ርዕዮተዓለም የላቸውም የሕዝብ አስተዳደር ሙያ የላቸውም በጣም ወደ ኋላ የቀረ አመለካከት ያላቸው ታጣቂዎች ናቸው የሚመሩት በዚያ ላይ በየመንደሩ የየራሳቸውም ቡድን መሥርተዋል አፄ ቴዎድሮስ ወደው አይደለም በጉልበት በዚያ ዘመን የነበሩት ለመጠቅለል የተነሱት አማራ በታሪኩ አንድ መሆንን አያውቅም የተበታተኑ ስለሆነ ከጥንት ጀምሮ ትግሬዎች በየግዜው ድንገት ይመጡና በቀላሉ እበ,ስላቅ አይደለም
ሀላባ የልማት አርበኛ 🌶🌶🌶,ስላቅ አይደለም
እግዚኦ መኃረነ ክርስቶስ ምን አይነት ጭካኔ ነው በመድኃኒዓለም 😭😭😭,ስላቅ አይደለም
"ጠ/ሚ ሩ: ያኔ: ብር ሲቀየር: ብዙ ብር እጃቸው ከተገኘ ..""ወርሳችሁ መከላከያችሁን አቋቁሙ"" ብሎ አልነበር ? እራሱ ፈቅዶ ከቁጥጥር ውጪ ሆነበት::",ስላቅ
ደሴቷ 17 በመቶ የዋጋ ንረትን እሻሽላለች ።😁,ስላቅ
ቆራልዮ ነጋዴ ነው እንዴ?,ስላቅ
እውነት እንዴት ደስ እንዳለኝ ጌታ ክብሩን ይውሰድ❤😍🙏,ስላቅ አይደለም
ባህር ዳር ከዚህ በላይ ሰላምሽ ይብዛ,ስላቅ አይደለም
ቢጨንቅህ ለሃገሩ እና ለህዝቡ ዘብ የቆመው መከላከያ አንተ የገዳይ ቡድን ነህ እኔ አልታዘዝም ከህዝቤ ላይ አልተኩስም አለህ እኮ ድል ለስፊው ህዝብ ሞት ለገዳዮች,ስላቅ አይደለም
የሀላባ ቀዩ አርማችን,ስላቅ አይደለም
በጊዜ ፎርፌ ስጡ,ስላቅ
ጋናዊቷ ጋዜጠኛ በዓለም ድንቃ ድንቅ መዝገብ ላይ ስሟን ለማስፈር ለ126 ሰዓት ያለማቋረጥ ዘፈነች,ስላቅ
ይህ የብረት ሳጥን እንጂ ሰው አይደለም ዘገባችሁን አስተካክሉ!,ስላቅ
ቦሌ አየር ማረፍያ ስደርሱ ደማቅ አቀባበል ተደረገላቸው ,ስላቅ
ዝም በማለት ተባበሩን,ስላቅ
የሀላባ ብረንድ በሬበር ለህዝቡ ምርት ብቻም ሰይሆን ልዩ አርማዉና ማለያ ስያሜዉ ነዉ🌶🤙ይህንን ልዩ አርማና ብራንድ የበርበሬን አርሶአደሩ ምርትንና ምርታማነት አጠናክሮና በዘመነ የግብርና ስነ ዘዴ እውን በማድረግ ሁለንተናዊ የኢኮኖሚ ደረጀ በማሻሸል ዉጤተማ በመሆን ለይ ይገኛል 🌶🤙,ስላቅ አይደለም
ሆዱ የህንፃ መሳሪያ መደብር ሆነ እንደ ?ይህን ብረት እንዴት መዋጥ ቻለ?,ስላቅ
"ብልጽግና ዝቅ እንደሚያደርግ ያወኩት አሁን ነው
...ከጅቡቲ አቻ መውጣት ይቻላል ለካ",ስላቅ
እኛ ኢትዮጵያ ውስጥ ያለን እያየን ነው ። ውሸቱ ለማነው?ኤረ በህግ አምላክ!!,ስላቅ አይደለም
ሠላማዊ የሆነ የሥልጣን ሽግሽግ እጅግ ብስለት በተሞላበት አካሄድ በፓርቲያችን መፈፀሙ እጅግ አኩሪ ተግባር ነዉ ይህ የፓርቲዉ የሥልጣን ሽግሽግ ዝም ተብሎ በአጋጣሚ የተከናወነ ሳይሆን ከገዳ ሥርዓት የተወረሰና ወደፊትም መልካም ተምሳሊት ሆኖ መቀጠል ያለበትና አገራችንን በሰላም ጎዳና ወደ ፊት የሚያራምድ የፓርቲያችን አኩሪ ተግባር ስለሆነ ተጠናክሮ ይቀጥል ባይ ነኝ,ስላቅ አይደለም
ማፈሪያ ሁላ አሁን ይህ ይዘገባል ጅቡትን ማሸነፍ ላቃተው ቡድን የዜና ሽፋን ይሰጣል ተያይዛችሁ ገደል ግቡ,ስላቅ
በክልሉ ሳይሆን በእትዮጵያ በርበሬ አምራችነት የመጀመሪያው ደረጃ የሀላባ መሆኑ ለማንም መራራ እውነት ነው።💪❤,ስላቅ አይደለም
ትንሳዬ ለካ በጣም ጎበዝ ነህ ተባረክ,ስላቅ አይደለም
እናትነት ፍቅርነት።,ስላቅ አይደለም
“በፌደራል መንግሥቱ እና በህወሓት መካከል አለመተማመን አለ” አቶ ጌታቸው ረዳ,ስላቅ አይደለም
የብልፅግና ደሴት ነዋሪዎች🔥😊ጃ አይጥመድህ ከጠመደህ አይፋታህም ቻሉት እንግዲህ 😃,ስላቅ አይደለም
ከየመሸታ ቤቱ የሚወጣው የሬሳ ብዛት እንደጉድ ነው፤፤ ምንም አይነት መሳሪያ ታጥቆ መግባት የተከለከለ ነው! የሚል ማስታወቂያን እንደማየት የሚገርም ነገር የለም፤፤,ስላቅ
ሁለገብ እየሆንክልን ነው ኧረ ጭዌም ጨምረሃል😁,ስላቅ አይደለም
የኢትዮጵያን ብልጽግና የምናረጋግጠው በውጭ እርዳታ ሳይሆን በኢትዮጵያዊያን የጋራ ስራና አቅም ብቻ ነው!,ስላቅ አይደለም
ኢትዮጵያ ብሔር እንጂ ብሔራዊ ቡድን የላትም,ስላቅ አይደለም
95 ሚሊዮን ዶላር ዕዳ ክፈል የተባለው የኢትዮጵያ አየር መንገድ 180 ሚሊዮን ዶላር ተይዞብኛል አለ,ስላቅ
የ ኦሮሚያ ባየህ ይታክትሃል 🙏🙏🙏,ስላቅ አይደለም
imagiስላቅ አይደለምe ከስራ ገብተህ ለሚስትህ ቀልድ እየነገርካ አልጋ ስር ያለ ወንድ ሲስቅ ?,ስላቅ
ሰውነት ቢሻውን ሲያብጠለጥል የነበረው የኢትዮጵያ ስፖርት ተንታኝ የት ጠፋ,ስላቅ
መነገሩ አይደለም ትልቁ ትርጉሙ የራሱ መፃፊያ አለው እንዴ በታሪክ ስተት የራሱን ፊደል ያልተጠቀመ ቋንቋ ነው።,ስላቅ አይደለም
ምን እያጨሱ ነው ቆይ 🤔,ስላቅ
በለጠዕሙ የማረቆ ፈና በርበሬ ጭምር ድምር ውጤት ነው::,ስላቅ አይደለም
ለነሱ በሚወጣዉ ወጪ የኮሪደር ልማቱ ይጠናከርልን!,ስላቅ
እንዴት ሊሆን ይችላል???,ስላቅ አይደለም
በገጠር የምንሰራው ስራ በከተማ ከምንሰራው ስራ ጋር መያያዝ አለበት::,ስላቅ አይደለም
የሀላባ ቀይ ዛላ በርበሬ መሆኑ መንም ይፈርደል ግን የውሸት መረጀ ከመስተላለፊ ልንቆጠብ ይገበል የውሸት ግዜ አብቅቷል::,ስላቅ አይደለም
የኔ ውድ እህት እንኳን ፕራንክ ሆነ,ስላቅ አይደለም
ጃርማሮ አሁን ከመንግስት ጋር ካልታረቀ የሚቀጥለው መንግስት እረቅ ብሎ እንደማይጠይቅ እሄን ጠንቅቀው ይወቁ ዶክተር አብይን ከስልጣን አውርዳቹ ጃዊሳን ቤተመንግስት ለማሰገባት ነው ኦሮሞ ኦሮሞን የምታስገደል በጣም ያሳዝናል የነጃርማሮ ነገር እሄ የመጨረሻቹ እርቅ ነው አስቡበት,ስላቅ አይደለም
ሚያሳዝነው ለነሱ ተብሎ የወጣው ብር ነው,ስላቅ
አንተ ለነዳጅ፤ ለቤት ክራይ ፤ ለሁሉም ነገር ከመንግሥት ካዚና ዚቀህ እየከፈልክ ስለኑሮ ውድነት መች ይገባሃል ?ግፈኛ ነህ!,ስላቅ አይደለም
"የኢትዮጵያ የእግርኳስ የመጨረሻው ውድቀት ።
መፍትሔው አጠቃላይ ቡዱኑን አፍርሶ በአድስ ተክለ ቁመና በለው ተጨወች መተከት ነው ።
",ስላቅ
አሁን ነው የሰማችሁት? ,ስላቅ
"ብሄራዊ ቡድናችንን በትነን፣ ወጪያችንን ከስክሰን፣ በመላ ሀገሪቱ የህፃናት ክለቦችን አቋቁመን፣ ለአንድ 10 ዓመት ተሰጥኦ ያላቸውን ህፃናት መልምለንና አሰልጥነን ማብቃት ይኖርብናል። ያ ካልሆነ እግር ኳሳችን ""ባለህበት እርገጥ"" ሆኖ ይቀጥላል",ስላቅ አይደለም
እሱ ኦርቶዶክስ ነው እንዴ,ስላቅ
አሁን ለናተም ደሞዝ ይከፈል ፈጣሪ ይድፋችሁ የማትረቡ ሸባእግር ብቻ,ስላቅ
ምነው የቆራሌ ነጋዴ ነው እንዴ,ስላቅ
እኛ የምንለው መንግስት እንደዚህ አይነት አረመኔዎችን ለጥቅምነ በአጉል ጥላቻ ተነሳስተው የሰውን ኩቡር ነብስ የሚያጠፉትን ሁሉ በግልፅነ በአደባባይ በተበዳዮችነ በህዝብ ፊት ሞት ፍርድ ይፍረድነ በህዝብ ፊት ይገደሉ ይህ ከሆነ ማንም በማን ግድያ ቀርቶ ቃላቱም አይኖርም ሌላ ሁሉ ከዛ በኋላ በራሱ ጊዜ ፈር ይይዛል አለበለዚያ ግን እጅግ አስፈሪ ጊዜን ወይም የበሰ ጊዜን እጠብቀለን 2ልጆችን ያረደቿ 2ልጆችን አባተቸው ስራ በሄደበት አቀጥላ የገ,ስላቅ አይደለም
መጠርያችን ማሻ አላህ,ስላቅ አይደለም
ትናንት አልቋል። ዛሬም እየተገባደደ ነው። ነገ ግን ገና አልተነካም። ነገን ለመጠቀም ታድያ ዛሬ መሥራት አለብን። ሕዳሴ ግድብ፤ የገበታ ለሀገርና የገበታ ለትውልድ ፕሮጀክቶች፤ መንገዶችና ግድቦች፤ የተቋም ግንባታ ሥራዎች፤ አረንጓዴ ዐሻራና… URL,ስላቅ አይደለም
የዚምባብዌ ዜጎች የገንዘብ ሚኒስትራቸው 'የአፍሪካ ምርጥ' ተብለው መሰየማቸው አስገርሟቸዋል,ስላቅ
የአማራን ህዝብ ከወንድሞቹ ተከባብሮ እንዳይኖር ጥላቻን ስትቀባ ኖረህ ዛሬ የሚዲያ ሸቃይ ያወጣውን መረጃ ይዘህ ለአማራ ህዝብ ተቆርቋሪ ሆነህ መጣህ🤪 ጀዌ አንተና መሰሎችህ ሀገሬን ለማፍረስ ስለመጣችሁ እውነተኛ ሀገር ወዳድ ህዝብ እንታገልሃለን።,ስላቅ አይደለም
ውይይይ ከጁቡቲ???,ስላቅ
እስት ለኢትዮጵያ 82ቱ ብሄሮች ያላችሁትን ጥላቻና ንቀት አስብ,ስላቅ አይደለም
እስጢፎ እርምህን አውጣ,ስላቅ አይደለም
እና ወዳጄ ምነዉሳ ከሚከፈልህ ቆጥበህ የጉድጓድ ዉሃ ብታስቆፍርላቸዉ ምን ነበረበት? የወገን ፍቅር በቀላሉ እርዳታ ቢሆን መልካም አይሆንም?,ስላቅ አይደለም
ተስፋ የሌላ ቡዱን አታቀጥሉን አቁመው,ስላቅ አይደለም
ከተሣቢ ሹፌሮች ጋር ነበር እንዴ የተጫወቱት?,ስላቅ
ጅቡቲም ሃገር ሆና,ስላቅ
ታዋቂው የቴሌቪዥን ፕሮግራም አቅራቢ አስፋው መሸሻ ከዚህ ዓለም በሞት ተለየ,ስላቅ አይደለም
ሰላም ሰላም ኣባቢዬ ነኝ😂😂,ስላቅ
አለፍልህ የተረገመክ ሳኡዲ የታሰሩትን ዜጋ አስገባ እንባቸው ጎርፍ ሁኖ ይወስድህ ስም ፈላጊ,ስላቅ
ሰውዬው ቆራሊዮ ተመጋቢ ሳይሆን አይቀርም???,ስላቅ
እኮ? ቦሌ አካባቢ አብረውት የተማሩ ሰዎች ቢገኙ ጥሩ ነበር?,ስላቅ አይደለም
ወይኔ ወይኔ ኢትዮጵያ ግን ለምን 🙆😭😭😭,ስላቅ
በአብዛኛው ልምድ ያላቸው እያላችሁ ሀገር አንገት ከምታስደፉ ወደ ገጠር ውረዱና ፍትሐዊ ምልመላ ብታደርጉ ለዓለም የሚበቃ ተጫዋች አለ,ስላቅ አይደለም
"ታድያ ከማንም ወጣወጣም ጋር ,,, የመናፈሻ እና የቲያትር ላይፍ ታሳልፍ ነውምትሉት",ስላቅ አይደለም
እኛ ማንን ነው የምናሸንፈው ጌታዬ,ስላቅ
በግድ ንጹሃንን እየደበደቡ ደግፋኝ,ስላቅ አይደለም
"ምን ጉዲ ነው ብረታ ብረት ተመጊቦ ይሁን,?",ስላቅ
ውርደት ቁልቁለት,ስላቅ
ምነው ሰውየው ብረት ነበር እንደ ምግቡ,ስላቅ
ውሸት ነው ሙሉ አማራ ክልል ተሰራስቦርት የለም ከወረዳ ወረዳ ትራስቧርት የለም ደውላችሁ መጠየቅ ይቻላል እናተም አትሠሳቱ ድል ለፋኖ,ስላቅ አይደለም
ጎበዞች ለህዝባቸው የሚበጀውን አደረጉ,ስላቅ አይደለም
ፍና ውሸት ይዘግባል ምክንያቱም ሁሉም ፎቶ የምናየው የሀላባ እንጂ የጠቀሰችት ሁሉም መይሆን ነገር በቦታ ተግኝቶ ለሚድያ መቅራብ እንጂ,ስላቅ አይደለም
ታድያ በጄሶ እንጀራ ተብሎ ለሰው በምግብነት እየቀረበና እየተመገበን ወርቅ ነበረ የጠበቀቹ?,ስላቅ
በስቴድዬማችን ሙዝ ይተከል,ስላቅ
ከመከላከያ ጋር ሆነው ወያኔን ይከላከሉ ወያኔ መቼም አይተኛም በኋላ የአማራ ህዝብ እንዳይዋረድ።ተናግሪያለሁኝ።,ስላቅ አይደለም
ሆዳም እኛ ካልበላን ብሎ መዝጋት,ስላቅ
ታዬ ደንድኣ የሚፈራው ነገር የለም መታሠርን ተለማምዷል እውነታው መንግስት ዙሪያውን በጦርነት እና በኢኮኖሚ ውድመት ኢትዮጵያ ወንፊት መሆኗን ተረድቶታል አሁን ሁሉም ድርሻውን ወስዶ ሊበታተን እንደሚችል ያውቃል ወይም ጥሎ ማለፍ በር ላይ ነው ፋኖ ትንሽ ቡድን ሳይሆን ሕዝባዊ ሆኗል ኦሮሞ አልተጠቀምኩም አማራንም አልወጋም ያለው ስርዓት ሲወድቅ ከዚህ የባሰ መከራና ውርደት አይገጥመንም ብሎ ያስባል ከተማ ኮንደሚኒየም ከተሰጠው ድንገት ሚሊኒየር የ,ስላቅ አይደለም
ደግ አደረገው ከነሱ ጋር እንካን በሰላም እንኑር መግብያ መዉጫችን ናቸዉ እንደው መሉ ነጥብ በተሰጣቸው ።,ስላቅ
ለኔ የሆነ ያህል እረካሁ ደስ ሲል።,ስላቅ አይደለም
ያሳዝናል በጣም,ስላቅ አይደለም
ገዥው ለምን ፈልገው ነው,ስላቅ አይደለም
ሰላም ምርጫ ሌለው ጉዳይ ነው።,ስላቅ አይደለም
ከጐረቤት ጋራ መከባበራችን ሁሌም ደስ ይለኛል,ስላቅ
ነብሳን በገነቸት የኑረዉ,ስላቅ አይደለም
አቦ መዲ ይመችሽ ደሞ ወደ መጀመሪያው ሀይማኖትሽ እስልምናን እንድትቀበይ እመኝልሻለሁ,ስላቅ
ለሌላ አካል ደስ እንዲለው ያደረገች ነው የምትመስለው። ይች ከብት እንደ ሰው የምትታየው ያው የሴቶች ቤተ ውበት ስለማይጠፋ ነው።,ስላቅ
ውጥር አማራ? ህልውናችን በክንዳችን ? አማራነት ወይም ሞት !,ስላቅ አይደለም
የመግለጫ ጋጋታ በጣም ያሳዝናል ምነው ለጊዜው እንኳን ነገሮች በፍርድ ቤት እስኪጣሩ ድረስ የክልል ሀይል በቄሳውስት ላይ የሚያደርሱትን ግድያ እስር ቢያስቆም ምንድነው የኦሮሞ ክልልን,ስላቅ አይደለም
በሉ ተሎ ስታድዮሞቻችን ይታረሱ,ስላቅ
በፈጣሪ ስም አልስቅም ብየ ነበር ግን ኮሜንታተሮች አሳቀችሁኝ 😂😂 ግን እንዴት ይህ ሁሉ ቆራሌ ወደ ሆዶ ውስጥ ገባ 🙆🙆🙆,ስላቅ
ጀዋር መሐመድ የሚታገለው እሄን ግዑዝ ስርዓት ነዉ,ስላቅ አይደለም
ኩንታል የሚሞላ ዉሸት,ስላቅ
ኧረ ጨራሽ 1- ለ0 ስንመራም ቆይተናል አሉ!,ስላቅ
ህይወት ውበት ፍቅር ትዝታና ተስፋ በsuስላቅ አይደለምset ውስጥ ጎልተው ይታያሉ ሁሉን ፈጣሪ ይመስገን,ስላቅ አይደለም
ከዛ ከ3 ቀን በኋላ የለም,ስላቅ አይደለም
🙊🙊🙊 ወይኔ ኡኡኡፉፉፉ አንጀቴን በላችኝ ያማል በጣም ያማል,ስላቅ አይደለም
